Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Datetime,Hour,Day,DayOfWeek,Month,IsWeekend,Lag_1,Lag_24,RollingMean_6,RollingMean_24,Device_Total_Consumption,Device_Avg_Consumption,Device_Max_Consumption,Device_Min_Consumption
1.352,0.1,240.55,5.6,0.0,0.0,18.0,2007-01-08 01:21:00,1.0,8.0,0.0,1.0,0.0,1.378,1.408,1.3599999999999997,1.3846666666666667,18.0,6.0,18.0,0.0
1.364,0.102,239.99,5.6,0.0,0.0,17.0,2007-01-08 01:22:00,1.0,8.0,0.0,1.0,0.0,1.352,1.422,1.368333333333333,1.38225,17.0,5.666666666666667,17.0,0.0
1.338,0.094,239.35,5.6,0.0,0.0,18.0,2007-01-08 01:23:00,1.0,8.0,0.0,1.0,0.0,1.364,1.396,1.3613333333333328,1.3798333333333332,18.0,6.0,18.0,0.0
1.368,0.104,240.63,5.6,0.0,0.0,18.0,2007-01-08 01:24:00,1.0,8.0,0.0,1.0,0.0,1.338,1.414,1.3596666666666664,1.377916666666667,18.0,6.0,18.0,0.0
1.328,0.054,241.19,5.4,0.0,0.0,17.0,2007-01-08 01:25:00,1.0,8.0,0.0,1.0,0.0,1.368,1.392,1.3546666666666665,1.37525,17.0,5.666666666666667,17.0,0.0
1.294,0.0,240.84,5.4,0.0,1.0,18.0,2007-01-08 01:26:00,1.0,8.0,0.0,1.0,0.0,1.328,1.414,1.3406666666666665,1.3702500000000002,19.0,6.333333333333333,18.0,0.0
1.3,0.0,240.72,5.4,0.0,0.0,18.0,2007-01-08 01:27:00,1.0,8.0,0.0,1.0,0.0,1.294,1.394,1.3319999999999996,1.3663333333333334,18.0,6.0,18.0,0.0
1.28,0.0,240.61,5.2,0.0,0.0,18.0,2007-01-08 01:28:00,1.0,8.0,0.0,1.0,0.0,1.3,1.426,1.3179999999999998,1.36025,18.0,6.0,18.0,0.0
1.29,0.0,239.84,5.4,0.0,0.0,17.0,2007-01-08 01:29:00,1.0,8.0,0.0,1.0,0.0,1.28,1.404,1.3099999999999998,1.3555,17.0,5.666666666666667,17.0,0.0
1.27,0.0,239.68,5.2,0.0,0.0,18.0,2007-01-08 01:30:00,1.0,8.0,0.0,1.0,0.0,1.29,1.428,1.2936666666666663,1.3489166666666668,18.0,6.0,18.0,0.0
1.284,0.0,239.2,5.4,0.0,1.0,17.0,2007-01-08 01:31:00,1.0,8.0,0.0,1.0,0.0,1.27,1.406,1.286333333333333,1.3438333333333334,18.0,6.0,17.0,0.0
1.276,0.0,240.28,5.2,0.0,0.0,18.0,2007-01-08 01:32:00,1.0,8.0,0.0,1.0,0.0,1.284,1.422,1.283333333333333,1.33775,18.0,6.0,18.0,0.0
1.29,0.0,239.88,5.4,0.0,0.0,18.0,2007-01-08 01:33:00,1.0,8.0,0.0,1.0,0.0,1.276,1.406,1.2816666666666665,1.3329166666666667,18.0,6.0,18.0,0.0
1.268,0.0,239.41,5.2,0.0,0.0,17.0,2007-01-08 01:34:00,1.0,8.0,0.0,1.0,0.0,1.29,1.42,1.2796666666666665,1.3265833333333334,17.0,5.666666666666667,17.0,0.0
1.29,0.0,239.85,5.4,0.0,0.0,18.0,2007-01-08 01:35:00,1.0,8.0,0.0,1.0,0.0,1.268,1.4,1.2796666666666665,1.322,18.0,6.0,18.0,0.0
1.274,0.0,240.13,5.2,0.0,0.0,18.0,2007-01-08 01:36:00,1.0,8.0,0.0,1.0,0.0,1.29,1.372,1.280333333333333,1.3179166666666668,18.0,6.0,18.0,0.0
1.402,0.122,239.55,5.8,0.0,0.0,17.0,2007-01-08 01:37:00,1.0,8.0,0.0,1.0,0.0,1.274,1.31,1.2999999999999996,1.32175,17.0,5.666666666666667,17.0,0.0
1.372,0.124,239.32,5.6,0.0,0.0,18.0,2007-01-08 01:38:00,1.0,8.0,0.0,1.0,0.0,1.402,1.328,1.3159999999999996,1.3235833333333331,18.0,6.0,18.0,0.0
1.386,0.128,239.13,5.8,0.0,1.0,17.0,2007-01-08 01:39:00,1.0,8.0,0.0,1.0,0.0,1.372,1.318,1.3319999999999996,1.3264166666666668,18.0,6.0,17.0,0.0
1.362,0.12,238.73,5.6,0.0,0.0,18.0,2007-01-08 01:40:00,1.0,8.0,0.0,1.0,0.0,1.386,1.314,1.3476666666666663,1.3284166666666668,18.0,6.0,18.0,0.0
1.386,0.128,239.33,5.8,0.0,0.0,17.0,2007-01-08 01:41:00,1.0,8.0,0.0,1.0,0.0,1.362,1.38,1.3636666666666664,1.3286666666666669,17.0,5.666666666666667,17.0,0.0
1.37,0.126,239.86,5.6,0.0,0.0,18.0,2007-01-08 01:42:00,1.0,8.0,0.0,1.0,0.0,1.386,1.378,1.3796666666666664,1.3283333333333334,18.0,6.0,18.0,0.0
1.39,0.132,240.09,5.8,0.0,0.0,17.0,2007-01-08 01:43:00,1.0,8.0,0.0,1.0,0.0,1.37,1.358,1.3776666666666664,1.3296666666666666,17.0,5.666666666666667,17.0,0.0
1.366,0.126,239.68,5.6,0.0,0.0,18.0,2007-01-08 01:44:00,1.0,8.0,0.0,1.0,0.0,1.39,1.378,1.3766666666666665,1.3291666666666668,18.0,6.0,18.0,0.0
1.38,0.128,239.31,5.8,0.0,1.0,18.0,2007-01-08 01:45:00,1.0,8.0,0.0,1.0,0.0,1.366,1.352,1.3756666666666664,1.3303333333333334,19.0,6.333333333333333,18.0,0.0
1.364,0.124,239.65,5.6,0.0,0.0,17.0,2007-01-08 01:46:00,1.0,8.0,0.0,1.0,0.0,1.38,1.364,1.3759999999999997,1.3303333333333334,17.0,5.666666666666667,17.0,0.0
1.384,0.13,239.81,5.8,0.0,0.0,18.0,2007-01-08 01:47:00,1.0,8.0,0.0,1.0,0.0,1.364,1.338,1.3756666666666664,1.33225,18.0,6.0,18.0,0.0
1.358,0.124,239.34,5.6,0.0,0.0,17.0,2007-01-08 01:48:00,1.0,8.0,0.0,1.0,0.0,1.384,1.368,1.373666666666666,1.3318333333333334,17.0,5.666666666666667,17.0,0.0
1.37,0.126,238.72,5.8,0.0,0.0,18.0,2007-01-08 01:49:00,1.0,8.0,0.0,1.0,0.0,1.358,1.328,1.370333333333333,1.3335833333333331,18.0,6.0,18.0,0.0
1.35,0.12,238.62,5.6,0.0,0.0,17.0,2007-01-08 01:50:00,1.0,8.0,0.0,1.0,0.0,1.37,1.294,1.3676666666666666,1.3359166666666669,17.0,5.666666666666667,17.0,0.0
1.376,0.128,239.25,5.8,0.0,1.0,18.0,2007-01-08 01:51:00,1.0,8.0,0.0,1.0,0.0,1.35,1.3,1.3669999999999998,1.3390833333333332,19.0,6.333333333333333,18.0,0.0
1.344,0.106,239.24,5.6,0.0,0.0,17.0,2007-01-08 01:52:00,1.0,8.0,0.0,1.0,0.0,1.376,1.28,1.3636666666666664,1.34175,17.0,5.666666666666667,17.0,0.0
1.286,0.0,239.32,5.4,0.0,0.0,18.0,2007-01-08 01:53:00,1.0,8.0,0.0,1.0,0.0,1.344,1.29,1.347333333333333,1.3415833333333331,18.0,6.0,18.0,0.0
1.278,0.0,240.35,5.2,0.0,0.0,17.0,2007-01-08 01:54:00,1.0,8.0,0.0,1.0,0.0,1.286,1.27,1.3339999999999996,1.3419166666666669,17.0,5.666666666666667,17.0,0.0
1.294,0.0,240.06,5.4,0.0,0.0,18.0,2007-01-08 01:55:00,1.0,8.0,0.0,1.0,0.0,1.278,1.284,1.3213333333333332,1.3423333333333334,18.0,6.0,18.0,0.0
1.282,0.0,239.89,5.2,0.0,0.0,18.0,2007-01-08 01:56:00,1.0,8.0,0.0,1.0,0.0,1.294,1.276,1.3099999999999998,1.3425833333333337,18.0,6.0,18.0,0.0
1.286,0.0,240.35,5.2,0.0,1.0,17.0,2007-01-08 01:57:00,1.0,8.0,0.0,1.0,0.0,1.282,1.29,1.2949999999999997,1.3424166666666668,18.0,6.0,17.0,0.0
1.376,0.104,239.56,5.8,0.0,1.0,18.0,2007-01-08 01:58:00,1.0,8.0,0.0,1.0,0.0,1.286,1.268,1.3003333333333331,1.3469166666666668,19.0,6.333333333333333,18.0,0.0
1.35,0.112,239.28,5.6,0.0,2.0,18.0,2007-01-08 01:59:00,1.0,8.0,0.0,1.0,0.0,1.376,1.29,1.3109999999999995,1.3494166666666667,20.0,6.666666666666667,18.0,0.0
1.372,0.12,239.69,5.6,0.0,1.0,17.0,2007-01-08 02:00:00,2.0,8.0,0.0,1.0,0.0,1.35,1.274,1.3266666666666664,1.3535,18.0,6.0,17.0,0.0
1.382,0.124,240.97,5.8,0.0,2.0,18.0,2007-01-08 02:01:00,2.0,8.0,0.0,1.0,0.0,1.372,1.402,1.341333333333333,1.352666666666667,20.0,6.666666666666667,18.0,0.0
1.468,0.232,241.03,6.0,0.0,2.0,18.0,2007-01-08 02:02:00,2.0,8.0,0.0,1.0,0.0,1.382,1.372,1.372333333333333,1.356666666666667,20.0,6.666666666666667,18.0,0.0
1.436,0.222,240.3,6.0,0.0,1.0,17.0,2007-01-08 02:03:00,2.0,8.0,0.0,1.0,0.0,1.468,1.386,1.397333333333333,1.35875,18.0,6.0,17.0,0.0
1.458,0.228,240.68,6.0,0.0,2.0,18.0,2007-01-08 02:04:00,2.0,8.0,0.0,1.0,0.0,1.436,1.362,1.4109999999999996,1.36275,20.0,6.666666666666667,18.0,0.0
1.438,0.224,240.7,6.0,0.0,1.0,18.0,2007-01-08 02:05:00,2.0,8.0,0.0,1.0,0.0,1.458,1.386,1.4256666666666664,1.3649166666666668,19.0,6.333333333333333,18.0,0.0
1.456,0.228,240.64,6.0,0.0,2.0,18.0,2007-01-08 02:06:00,2.0,8.0,0.0,1.0,0.0,1.438,1.37,1.4396666666666664,1.3685,20.0,6.666666666666667,18.0,0.0
1.436,0.224,240.72,6.0,0.0,1.0,17.0,2007-01-08 02:07:00,2.0,8.0,0.0,1.0,0.0,1.456,1.39,1.4486666666666663,1.3704166666666666,18.0,6.0,17.0,0.0
1.448,0.224,240.15,6.0,0.0,2.0,18.0,2007-01-08 02:08:00,2.0,8.0,0.0,1.0,0.0,1.436,1.366,1.445333333333333,1.3738333333333337,20.0,6.666666666666667,18.0,0.0
1.43,0.222,240.45,6.0,0.0,1.0,18.0,2007-01-08 02:09:00,2.0,8.0,0.0,1.0,0.0,1.448,1.38,1.4443333333333328,1.375916666666667,19.0,6.333333333333333,18.0,0.0
1.4,0.154,240.64,5.8,0.0,2.0,17.0,2007-01-08 02:10:00,2.0,8.0,0.0,1.0,0.0,1.43,1.364,1.434666666666666,1.3774166666666667,19.0,6.333333333333333,17.0,0.0
1.36,0.118,240.61,5.6,0.0,2.0,18.0,2007-01-08 02:11:00,2.0,8.0,0.0,1.0,0.0,1.4,1.384,1.4216666666666662,1.3764166666666666,20.0,6.666666666666667,18.0,0.0
1.37,0.12,240.0,5.6,0.0,1.0,18.0,2007-01-08 02:12:00,2.0,8.0,0.0,1.0,0.0,1.36,1.358,1.407333333333333,1.3769166666666666,19.0,6.333333333333333,18.0,0.0
1.35,0.116,240.07,5.6,0.0,2.0,17.0,2007-01-08 02:13:00,2.0,8.0,0.0,1.0,0.0,1.37,1.37,1.3929999999999998,1.376083333333333,19.0,6.333333333333333,17.0,0.0
1.37,0.12,240.03,5.6,0.0,1.0,18.0,2007-01-08 02:14:00,2.0,8.0,0.0,1.0,0.0,1.35,1.35,1.3799999999999997,1.3769166666666666,19.0,6.333333333333333,18.0,0.0
1.348,0.114,239.95,5.6,0.0,1.0,18.0,2007-01-08 02:15:00,2.0,8.0,0.0,1.0,0.0,1.37,1.376,1.3663333333333332,1.37575,19.0,6.333333333333333,18.0,0.0
1.368,0.12,240.18,5.6,0.0,2.0,17.0,2007-01-08 02:16:00,2.0,8.0,0.0,1.0,0.0,1.348,1.344,1.3609999999999998,1.37675,19.0,6.333333333333333,17.0,0.0
1.412,0.174,240.87,5.8,0.0,1.0,18.0,2007-01-08 02:17:00,2.0,8.0,0.0,1.0,0.0,1.368,1.286,1.3696666666666664,1.382,19.0,6.333333333333333,18.0,0.0
1.488,0.26,241.27,6.2,0.0,2.0,18.0,2007-01-08 02:18:00,2.0,8.0,0.0,1.0,0.0,1.412,1.278,1.389333333333333,1.39075,20.0,6.666666666666667,18.0,0.0
1.47,0.258,241.71,6.0,0.0,1.0,18.0,2007-01-08 02:19:00,2.0,8.0,0.0,1.0,0.0,1.488,1.294,1.4093333333333329,1.3980833333333331,19.0,6.333333333333333,18.0,0.0
1.48,0.26,241.14,6.2,0.0,2.0,18.0,2007-01-08 02:20:00,2.0,8.0,0.0,1.0,0.0,1.47,1.282,1.4276666666666664,1.4063333333333332,20.0,6.666666666666667,18.0,0.0
1.456,0.254,240.97,6.0,0.0,1.0,17.0,2007-01-08 02:21:00,2.0,8.0,0.0,1.0,0.0,1.48,1.286,1.4456666666666662,1.4134166666666663,18.0,6.0,17.0,0.0
1.47,0.256,240.62,6.2,0.0,1.0,18.0,2007-01-08 02:22:00,2.0,8.0,0.0,1.0,0.0,1.456,1.376,1.4626666666666663,1.4173333333333331,19.0,6.333333333333333,18.0,0.0
1.45,0.252,240.68,6.0,0.0,2.0,18.0,2007-01-08 02:23:00,2.0,8.0,0.0,1.0,0.0,1.47,1.35,1.4689999999999996,1.4215,20.0,6.666666666666667,18.0,0.0
1.466,0.256,240.47,6.2,0.0,1.0,18.0,2007-01-08 02:24:00,2.0,8.0,0.0,1.0,0.0,1.45,1.372,1.465333333333333,1.4254166666666668,19.0,6.333333333333333,18.0,0.0
1.448,0.252,240.74,6.0,0.0,1.0,17.0,2007-01-08 02:25:00,2.0,8.0,0.0,1.0,0.0,1.466,1.382,1.4616666666666662,1.4281666666666666,18.0,6.0,17.0,0.0
1.468,0.258,241.02,6.2,0.0,2.0,18.0,2007-01-08 02:26:00,2.0,8.0,0.0,1.0,0.0,1.448,1.468,1.4596666666666662,1.4281666666666668,20.0,6.666666666666667,18.0,0.0
1.46,0.256,240.83,6.0,0.0,1.0,18.0,2007-01-08 02:27:00,2.0,8.0,0.0,1.0,0.0,1.468,1.436,1.460333333333333,1.429166666666667,19.0,6.333333333333333,18.0,0.0
1.448,0.252,240.54,6.0,0.0,2.0,18.0,2007-01-08 02:28:00,2.0,8.0,0.0,1.0,0.0,1.46,1.458,1.4566666666666663,1.42875,20.0,6.666666666666667,18.0,0.0
1.432,0.198,241.23,6.0,0.0,1.0,17.0,2007-01-08 02:29:00,2.0,8.0,0.0,1.0,0.0,1.448,1.438,1.4536666666666662,1.4285,18.0,6.0,17.0,0.0
1.38,0.134,241.42,5.6,0.0,0.0,18.0,2007-01-08 02:30:00,2.0,8.0,0.0,1.0,0.0,1.432,1.456,1.439333333333333,1.4253333333333331,18.0,6.0,18.0,0.0
1.396,0.138,240.99,5.8,0.0,0.0,18.0,2007-01-08 02:31:00,2.0,8.0,0.0,1.0,0.0,1.38,1.436,1.4306666666666663,1.4236666666666666,18.0,6.0,18.0,0.0
1.37,0.13,240.47,5.6,0.0,0.0,18.0,2007-01-08 02:32:00,2.0,8.0,0.0,1.0,0.0,1.396,1.448,1.4143333333333328,1.4204166666666664,18.0,6.0,18.0,0.0
1.308,0.0,240.6,5.4,0.0,0.0,17.0,2007-01-08 02:33:00,2.0,8.0,0.0,1.0,0.0,1.37,1.43,1.3889999999999996,1.415333333333333,17.0,5.666666666666667,17.0,0.0
1.294,0.0,241.9,5.2,0.0,0.0,18.0,2007-01-08 02:34:00,2.0,8.0,0.0,1.0,0.0,1.308,1.4,1.363333333333333,1.4109166666666668,18.0,6.0,18.0,0.0
1.316,0.0,242.28,5.4,0.0,1.0,18.0,2007-01-08 02:35:00,2.0,8.0,0.0,1.0,0.0,1.294,1.36,1.3439999999999996,1.4090833333333332,19.0,6.333333333333333,18.0,0.0
1.294,0.0,241.98,5.2,0.0,0.0,18.0,2007-01-08 02:36:00,2.0,8.0,0.0,1.0,0.0,1.316,1.37,1.3296666666666663,1.4059166666666665,18.0,6.0,18.0,0.0
1.314,0.0,242.09,5.4,0.0,0.0,18.0,2007-01-08 02:37:00,2.0,8.0,0.0,1.0,0.0,1.294,1.35,1.3159999999999996,1.4044166666666669,18.0,6.0,18.0,0.0
1.29,0.0,241.67,5.2,0.0,0.0,18.0,2007-01-08 02:38:00,2.0,8.0,0.0,1.0,0.0,1.314,1.37,1.3026666666666664,1.4010833333333332,18.0,6.0,18.0,0.0
1.312,0.0,241.76,5.4,0.0,0.0,18.0,2007-01-08 02:39:00,2.0,8.0,0.0,1.0,0.0,1.29,1.348,1.303333333333333,1.3995833333333332,18.0,6.0,18.0,0.0
1.298,0.0,242.4,5.2,0.0,0.0,18.0,2007-01-08 02:40:00,2.0,8.0,0.0,1.0,0.0,1.312,1.368,1.3039999999999996,1.3966666666666665,18.0,6.0,18.0,0.0
1.32,0.0,242.53,5.4,0.0,1.0,18.0,2007-01-08 02:41:00,2.0,8.0,0.0,1.0,0.0,1.298,1.412,1.3046666666666664,1.3928333333333331,19.0,6.333333333333333,18.0,0.0
1.294,0.0,242.04,5.2,0.0,0.0,18.0,2007-01-08 02:42:00,2.0,8.0,0.0,1.0,0.0,1.32,1.488,1.3046666666666664,1.38475,18.0,6.0,18.0,0.0
1.31,0.0,241.61,5.4,0.0,0.0,18.0,2007-01-08 02:43:00,2.0,8.0,0.0,1.0,0.0,1.294,1.47,1.3039999999999998,1.378083333333333,18.0,6.0,18.0,0.0
1.284,0.0,241.06,5.2,0.0,0.0,18.0,2007-01-08 02:44:00,2.0,8.0,0.0,1.0,0.0,1.31,1.48,1.3029999999999995,1.369916666666667,18.0,6.0,18.0,0.0
1.314,0.0,242.0,5.4,0.0,0.0,17.0,2007-01-08 02:45:00,2.0,8.0,0.0,1.0,0.0,1.284,1.456,1.303333333333333,1.364,17.0,5.666666666666667,17.0,0.0
1.302,0.0,242.74,5.2,0.0,0.0,18.0,2007-01-08 02:46:00,2.0,8.0,0.0,1.0,0.0,1.314,1.47,1.3039999999999996,1.357,18.0,6.0,18.0,0.0
1.402,0.098,242.66,5.8,0.0,1.0,19.0,2007-01-08 02:47:00,2.0,8.0,0.0,1.0,0.0,1.302,1.45,1.3176666666666663,1.3550000000000002,20.0,6.666666666666667,19.0,0.0
1.36,0.102,241.23,5.6,0.0,0.0,17.0,2007-01-08 02:48:00,2.0,8.0,0.0,1.0,0.0,1.402,1.466,1.3286666666666664,1.3505833333333337,17.0,5.666666666666667,17.0,0.0
1.388,0.108,241.73,5.6,0.0,0.0,18.0,2007-01-08 02:49:00,2.0,8.0,0.0,1.0,0.0,1.36,1.448,1.341666666666666,1.3480833333333333,18.0,6.0,18.0,0.0
1.366,0.104,241.63,5.6,0.0,0.0,18.0,2007-01-08 02:50:00,2.0,8.0,0.0,1.0,0.0,1.388,1.468,1.355333333333333,1.3438333333333334,18.0,6.0,18.0,0.0
1.394,0.114,242.58,5.8,0.0,0.0,18.0,2007-01-08 02:51:00,2.0,8.0,0.0,1.0,0.0,1.366,1.46,1.3686666666666665,1.3410833333333334,18.0,6.0,18.0,0.0
1.378,0.11,243.07,5.6,0.0,0.0,18.0,2007-01-08 02:52:00,2.0,8.0,0.0,1.0,0.0,1.394,1.448,1.381333333333333,1.3381666666666667,18.0,6.0,18.0,0.0
1.404,0.12,243.84,5.8,0.0,0.0,18.0,2007-01-08 02:53:00,2.0,8.0,0.0,1.0,0.0,1.378,1.432,1.3816666666666666,1.337,18.0,6.0,18.0,0.0
1.386,0.116,244.01,5.6,0.0,0.0,19.0,2007-01-08 02:54:00,2.0,8.0,0.0,1.0,0.0,1.404,1.38,1.3859999999999997,1.33725,19.0,6.333333333333333,19.0,0.0
1.336,0.0,242.74,5.4,0.0,1.0,18.0,2007-01-08 02:55:00,2.0,8.0,0.0,1.0,0.0,1.386,1.396,1.3773333333333329,1.33475,19.0,6.333333333333333,18.0,0.0
1.298,0.0,242.1,5.2,0.0,0.0,18.0,2007-01-08 02:56:00,2.0,8.0,0.0,1.0,0.0,1.336,1.37,1.3659999999999997,1.33175,18.0,6.0,18.0,0.0
1.332,0.0,242.18,5.4,0.0,0.0,17.0,2007-01-08 02:57:00,2.0,8.0,0.0,1.0,0.0,1.298,1.308,1.3556666666666664,1.33275,17.0,5.666666666666667,17.0,0.0
1.418,0.138,241.68,5.8,0.0,0.0,18.0,2007-01-08 02:58:00,2.0,8.0,0.0,1.0,0.0,1.332,1.294,1.362333333333333,1.3379166666666666,18.0,6.0,18.0,0.0
1.394,0.134,241.23,5.8,0.0,0.0,18.0,2007-01-08 02:59:00,2.0,8.0,0.0,1.0,0.0,1.418,1.316,1.3606666666666662,1.3411666666666668,18.0,6.0,18.0,0.0
1.406,0.138,241.07,5.8,0.0,1.0,18.0,2007-01-08 03:00:00,3.0,8.0,0.0,1.0,0.0,1.394,1.294,1.3639999999999997,1.3458333333333332,19.0,6.333333333333333,18.0,0.0
1.396,0.136,241.87,5.8,0.0,0.0,18.0,2007-01-08 03:01:00,3.0,8.0,0.0,1.0,0.0,1.406,1.314,1.3739999999999997,1.3492499999999998,18.0,6.0,18.0,0.0
1.418,0.144,242.26,5.8,0.0,0.0,18.0,2007-01-08 03:02:00,3.0,8.0,0.0,1.0,0.0,1.396,1.29,1.3939999999999997,1.3545833333333333,18.0,6.0,18.0,0.0
1.4,0.14,242.62,5.8,0.0,0.0,18.0,2007-01-08 03:03:00,3.0,8.0,0.0,1.0,0.0,1.418,1.312,1.4053333333333329,1.35825,18.0,6.0,18.0,0.0
1.414,0.142,242.29,5.8,0.0,0.0,18.0,2007-01-08 03:04:00,3.0,8.0,0.0,1.0,0.0,1.4,1.298,1.4046666666666665,1.3630833333333332,18.0,6.0,18.0,0.0
1.392,0.136,242.05,5.8,0.0,0.0,18.0,2007-01-08 03:05:00,3.0,8.0,0.0,1.0,0.0,1.414,1.32,1.404333333333333,1.366083333333333,18.0,6.0,18.0,0.0
1.416,0.146,242.57,5.8,0.0,1.0,18.0,2007-01-08 03:06:00,3.0,8.0,0.0,1.0,0.0,1.392,1.294,1.4059999999999997,1.3711666666666666,19.0,6.333333333333333,18.0,0.0
1.388,0.136,241.88,5.6,0.0,0.0,18.0,2007-01-08 03:07:00,3.0,8.0,0.0,1.0,0.0,1.416,1.31,1.4046666666666665,1.3744166666666668,18.0,6.0,18.0,0.0
1.402,0.138,241.48,5.8,0.0,0.0,18.0,2007-01-08 03:08:00,3.0,8.0,0.0,1.0,0.0,1.388,1.284,1.4019999999999997,1.3793333333333333,18.0,6.0,18.0,0.0
1.39,0.138,242.26,5.6,0.0,0.0,17.0,2007-01-08 03:09:00,3.0,8.0,0.0,1.0,0.0,1.402,1.314,1.400333333333333,1.3825,17.0,5.666666666666667,17.0,0.0
1.412,0.144,242.48,5.8,0.0,0.0,18.0,2007-01-08 03:10:00,3.0,8.0,0.0,1.0,0.0,1.39,1.302,1.3999999999999997,1.3870833333333332,18.0,6.0,18.0,0.0
1.39,0.138,242.36,5.6,0.0,0.0,18.0,2007-01-08 03:11:00,3.0,8.0,0.0,1.0,0.0,1.412,1.402,1.3996666666666664,1.3865833333333333,18.0,6.0,18.0,0.0
1.412,0.144,242.57,5.8,0.0,1.0,18.0,2007-01-08 03:12:00,3.0,8.0,0.0,1.0,0.0,1.39,1.36,1.3989999999999998,1.38875,19.0,6.333333333333333,18.0,0.0
1.312,0.0,241.88,5.4,0.0,0.0,18.0,2007-01-08 03:13:00,3.0,8.0,0.0,1.0,0.0,1.412,1.388,1.386333333333333,1.3855833333333332,18.0,6.0,18.0,0.0
1.308,0.0,241.38,5.4,0.0,0.0,18.0,2007-01-08 03:14:00,3.0,8.0,0.0,1.0,0.0,1.312,1.366,1.3706666666666665,1.3831666666666669,18.0,6.0,18.0,0.0
1.29,0.0,241.68,5.2,0.0,0.0,18.0,2007-01-08 03:15:00,3.0,8.0,0.0,1.0,0.0,1.308,1.394,1.354,1.3788333333333334,18.0,6.0,18.0,0.0
1.306,0.0,241.36,5.4,0.0,0.0,18.0,2007-01-08 03:16:00,3.0,8.0,0.0,1.0,0.0,1.29,1.378,1.3363333333333332,1.3758333333333332,18.0,6.0,18.0,0.0
1.292,0.0,241.67,5.2,0.0,0.0,18.0,2007-01-08 03:17:00,3.0,8.0,0.0,1.0,0.0,1.306,1.404,1.3199999999999996,1.3711666666666666,18.0,6.0,18.0,0.0
1.31,0.0,241.56,5.4,0.0,1.0,18.0,2007-01-08 03:18:00,3.0,8.0,0.0,1.0,0.0,1.292,1.386,1.3029999999999995,1.368,19.0,6.333333333333333,18.0,0.0
1.292,0.0,241.85,5.2,0.0,0.0,18.0,2007-01-08 03:19:00,3.0,8.0,0.0,1.0,0.0,1.31,1.336,1.2996666666666663,1.3661666666666668,18.0,6.0,18.0,0.0
1.314,0.0,241.96,5.4,0.0,0.0,17.0,2007-01-08 03:20:00,3.0,8.0,0.0,1.0,0.0,1.292,1.298,1.3006666666666664,1.3668333333333331,17.0,5.666666666666667,17.0,0.0
1.294,0.0,241.94,5.2,0.0,0.0,18.0,2007-01-08 03:21:00,3.0,8.0,0.0,1.0,0.0,1.314,1.332,1.3013333333333332,1.36525,18.0,6.0,18.0,0.0
1.312,0.0,241.87,5.4,0.0,0.0,18.0,2007-01-08 03:22:00,3.0,8.0,0.0,1.0,0.0,1.294,1.418,1.3023333333333331,1.3608333333333331,18.0,6.0,18.0,0.0
1.29,0.0,241.61,5.2,0.0,0.0,18.0,2007-01-08 03:23:00,3.0,8.0,0.0,1.0,0.0,1.312,1.394,1.3019999999999998,1.3564999999999998,18.0,6.0,18.0,0.0
1.3,0.0,240.79,5.4,0.0,1.0,18.0,2007-01-08 03:24:00,3.0,8.0,0.0,1.0,0.0,1.29,1.406,1.3003333333333331,1.352083333333333,19.0,6.333333333333333,18.0,0.0
1.278,0.0,240.51,5.2,0.0,0.0,18.0,2007-01-08 03:25:00,3.0,8.0,0.0,1.0,0.0,1.3,1.396,1.2979999999999998,1.3471666666666666,18.0,6.0,18.0,0.0
1.304,0.0,241.1,5.4,0.0,0.0,17.0,2007-01-08 03:26:00,3.0,8.0,0.0,1.0,0.0,1.278,1.418,1.2963333333333331,1.3424166666666666,17.0,5.666666666666667,17.0,0.0
1.284,0.0,240.33,5.2,0.0,0.0,18.0,2007-01-08 03:27:00,3.0,8.0,0.0,1.0,0.0,1.304,1.4,1.2946666666666664,1.3375833333333331,18.0,6.0,18.0,0.0
1.292,0.0,240.68,5.4,0.0,0.0,18.0,2007-01-08 03:28:00,3.0,8.0,0.0,1.0,0.0,1.284,1.414,1.291333333333333,1.3324999999999998,18.0,6.0,18.0,0.0
1.302,0.0,240.9,5.4,0.0,0.0,18.0,2007-01-08 03:29:00,3.0,8.0,0.0,1.0,0.0,1.292,1.392,1.2933333333333332,1.32875,18.0,6.0,18.0,0.0
1.284,0.0,240.99,5.2,0.0,1.0,17.0,2007-01-08 03:30:00,3.0,8.0,0.0,1.0,0.0,1.302,1.416,1.2906666666666664,1.32325,18.0,6.0,17.0,0.0
1.3,0.0,240.69,5.4,0.0,0.0,18.0,2007-01-08 03:31:00,3.0,8.0,0.0,1.0,0.0,1.284,1.388,1.2943333333333331,1.319583333333333,18.0,6.0,18.0,0.0
1.336,0.052,240.48,5.6,0.0,0.0,18.0,2007-01-08 03:32:00,3.0,8.0,0.0,1.0,0.0,1.3,1.402,1.2996666666666663,1.3168333333333333,18.0,6.0,18.0,0.0
1.376,0.104,240.87,5.6,0.0,0.0,18.0,2007-01-08 03:33:00,3.0,8.0,0.0,1.0,0.0,1.336,1.39,1.3149999999999995,1.31625,18.0,6.0,18.0,0.0
1.37,0.106,241.96,5.6,0.0,0.0,17.0,2007-01-08 03:34:00,3.0,8.0,0.0,1.0,0.0,1.376,1.412,1.3279999999999998,1.3145,17.0,5.666666666666667,17.0,0.0
